id,name,gis_id,lat,lon,utm_x,utm_y,edar_name,edar_code,ind_id,capt_id,delete
1,pt0008,8,42.25428085,3.072160582,505952.3165,4678011.884,,,,,yes
2,pt0010,10,42.24384026,2.974485877,497895.0672,4676850.421,,,526,,no
3,pt0012,12,42.23795494,2.969209668,497459.5402,4676197.098,,,,,yes
4,pt0014,14,42.29222221,3.008806568,500725.9926,4682222.189,,,,,yes
5,pt0016,16,42.3157291,2.918082731,493249.446,4684835.481,,,523,,no
6,pt0018,18,42.3346321,2.859904985,488458.6491,4686940.633,,,,,yes
7,pt0020,20,42.26822136,2.159428511,430678.7355,4679899.262,,,492,,no
8,pt0022,22,42.34048065,2.833456276,486281.0142,4687593.956,,,524,,no
9,pt0024,24,42.26862575,2.595114444,466609.7119,4679681.488,,,550,,no
10,pt0026,26,42.2995834,2.358910779,447156.1732,4683238.469,EDAR CAMPRODON,ES9170390003010E,503,,no
11,pt0028,28,42.31269234,2.364943343,447664.288,4684690.298,,,506,,no
12,pt0030,30,42.31128777,2.148286389,429807.6815,4684690.298,,,494,,no
13,pt0032,32,42.318482,2.34814843,446285.1192,4685343.621,,,504,,no
14,pt0034,34,42.31685782,2.781547776,481998.3322,4684980.664,,,,,yes
15,pt0036,36,42.313615,2.110380325,426686.4048,4684980.664,,,495,,no
16,pt0038,38,42.28433857,3.094205081,507767.0122,4681351.091,,,514,,no
17,pt0040,40,42.36208477,3.144566226,511904.5186,4689989.474,,,513,,no
18,pt0042,42,42.30068913,3.086303725,507113.7218,4683165.878,,,515,,no
19,pt0044,44,42.40460401,2.876509078,489837.8179,4694707.919,"EDAR JONQUERA, LA",ES9170860002010E,519,,no
20,pt0046,46,42.34561903,2.409556207,451366.2674,4688319.871,,,505,,no
21,pt0048,48,42.25226007,2.862727306,488676.4126,4677794.11,,,527,,no
22,pt0050,50,42.43016365,3.028239671,502322.9249,4697538.985,,,,,yes
23,pt0052,52,42.26271093,2.418148165,452011.0483,4679109.266,,,,,yes
24,pt0054,54,42.24595277,2.65949016,471908.6236,4677140.787,,,,,yes
25,pt0056,56,42.31234988,1.983283765,416210.5951,4684957.501,,,,,yes
26,pt0058,58,42.32643392,2.580203517,465411.6787,4686106.165,,,,,yes
27,pt0060,60,42.36274184,2.858079549,488313.4735,4690062.066,,,,,yes
28,pt0062,62,42.35297025,3.110172085,509073.5932,4688973.194,,,,,yes
29,pt0064,64,42.03521521,3.125406905,510380.1742,4653693.748,,,,,yes
30,pt0066,66,42.05685382,2.964911005,497096.601,4656089.266,,,,,yes
31,pt0068,68,42.06204974,2.904372314,492088.0407,4656669.997,,,579,,no
32,pt0070,70,42.02731461,2.831645593,486063.2507,4652822.65,EDAR GIRONA,ES9170790005010E,414,,no
33,pt0072,72,42.01226398,2.822918828,485337.3724,4651153.047,,,415,,no
34,pt0074,74,42.24575744,3.103826248,508565.4784,4677068.196,EDAR EMPURIABRAVA,ES9170470001011E,,,no
35,pt0076,76,42.16865363,3.031638272,502613.2762,4668502.404,,,576,,no
36,pt0078,78,42.1680021,2.978031548,498185.4185,4668429.813,,,575,,no
37,pt0080,80,42.17709404,2.879589448,490055.5814,4669446.093,,,572,,no
38,pt0082,82,42.16989084,2.869057277,489184.5274,4668647.587,,,570,,no
39,pt0084,84,42.0366939,2.240537214,437139.0525,4654129.296,,,476,,no
40,pt0086,86,42.17763445,2.79872719,483377.5009,4669518.684,,,566,,no
41,pt0088,88,42.18283586,2.782888726,482070.92,4670099.416,,,567,,no
42,pt0090,90,42.04259499,2.243098106,437356.816,4654782.619,,,,,yes
43,pt0092,92,42.190007,2.772315017,481199.866,4670897.922,,,559,,no
44,pt0094,94,42.04850753,2.247413602,437719.7551,4655435.943,EDAR VALL DEL GES-TORELL?Ù,ES9082850002010E,,,no
45,pt0096,96,42.07588935,2.235682489,436776.1133,4658484.784,,,482,,no
46,pt0098,98,42.20219355,2.674672737,473142.6167,4672277.16,,,556,,no
47,pt0100,100,42.21110385,2.598120183,466827.4754,4673293.44,,,545,,no
48,pt0102,102,42.13848143,2.210335665,434743.654,4665453.563,,,,,yes
49,pt0104,104,42.15019384,2.202283251,434090.3636,4666760.209,,,487,,no
50,pt0106,106,42.22204162,2.550555667,462907.7325,4674527.495,EDAR CASTELLFOLLIT DE LA ROCA,ES9170460001010E,,,no
51,pt0108,108,42.16653086,2.201199262,434017.7757,4668574.996,EDAR RIPOLL,ES9171470007010E,,,no
52,pt0110,110,42.17236521,2.194095088,433437.0731,4669228.319,,,,,yes
53,pt0112,112,42.21599214,2.51014361,459568.6923,4673874.172,,,617,,no
54,pt0114,114,42.21694652,2.211997193,434961.4175,4674164.537,,,498,,no
55,pt0116,116,42.214472,2.462665928,455648.9494,4673728.989,,,578,,no
56,pt0118,118,42.20556103,2.173449282,431767.553,4672930.483,,,489,,no
57,pt0120,120,42.03461442,3.059634219,504936.0868,4653621.156,,,391,,no
58,pt0122,122,42.18947124,2.84264416,487006.8925,4670825.331,,,,,yes
59,pt0124,124,42.22025923,2.442388048,453979.4293,4674382.312,,,540,,no
60,pt0126,126,42.21457964,2.662297052,472126.3871,4673656.397,,,554,,no
61,pt0128,128,42.22642645,2.261136653,439026.3361,4675180.818,,,500,,no
62,pt0130,130,42.22094384,2.607732566,467625.9416,4674382.312,,,546,,no
63,pt0132,132,42.2284996,2.278704976,440478.0927,4675398.592,EDAR SANT JOAN DE LES ABADESSES,ES9171670007010E,,,no
64,pt0134,134,42.23336839,2.608535335,467698.5294,4675761.549,,,547,,no
65,pt0136,136,42.24995612,2.164950603,431114.2625,4677866.702,,,,,yes
66,pt0138,138,42.2477361,2.604047029,467335.5902,4677358.561,,,548,,no
67,pt0140,140,42.24072523,2.660398069,471981.2114,4676560.055,,,553,,no
68,pt0142,142,42.24801675,2.082266235,424291.0063,4677721.519,,,,,yes
69,pt0144,144,42.21839033,2.807392729,484103.3793,4674042.27,,,,,yes
70,pt0146,146,42.17620647,2.73896609,478441.5284,4669373.502,,,560,,no
71,pt0148,148,42.16964834,2.730204902,477715.6501,4668647.587,,,,,yes
72,pt0150,150,42.04992871,2.264939953,439171.5117,4655581.125,,,,,yes
73,pt0152,152,42.20025638,2.499714328,458697.6383,4672131.977,,,,,yes
74,pt0154,154,42.23599121,2.961292998,496806.2497,4675979.324,,,595,,no
75,pt0156,156,42.17995505,2.491963791,458044.3479,4669881.642,,,537,,no
76,pt0158,158,42.22421587,2.94370874,495354.4931,4674672.678,,,529,,no
77,pt0160,160,42.17536311,2.488484978,457753.9965,4669373.502,,,536,,no
78,pt0162,162,42.08093367,2.836769474,486498.7777,4658775.149,,,,,yes
79,pt0164,164,42.07107878,2.301548792,442220.2006,4657904.052,,,479,,no
80,pt0166,166,42.21195785,2.484672209,457463.6452,4673438.623,,,543,,no
81,pt0168,168,42.20283274,2.490901277,457971.76,4672422.343,EDAR OLOT,ES9171140003010E,542,,no
82,pt0170,170,42.14707256,2.450058788,454560.132,4666252.069,,,,,yes
83,pt0172,172,42.05287437,2.880701557,490128.1692,4655653.717,,,,,yes
84,pt0174,174,42.14244523,2.439557605,453689.078,4665743.929,,,532,,no
85,pt0176,176,42.010682,2.505585687,459060.5775,4651080.455,,,455,,no
86,pt0178,178,42.06926848,2.945600702,495499.6688,4657468.503,,,400,,no
87,pt0180,180,42.09599568,2.855164621,488023.1221,4660444.753,,,406,,no
88,pt0182,182,42.18135584,2.705543774,475683.1908,4669954.233,,,558,,no
89,pt0184,184,42.01784709,2.367008651,447591.7002,4651951.553,EDAR SANTA MARIA DE CORC?Ù-L'ESQUIROL,ES9082540003000E,456,,no
90,pt0186,186,42.12483202,2.447616599,454342.3685,4663783.96,,,596,,no
91,pt0188,188,42.21107718,2.867213464,489039.3518,4673220.849,,,530,,no
92,pt0190,190,42.15561685,2.623072788,468859.9347,4667123.166,,,564,,no
93,pt0192,192,42.14683538,2.402622048,450640.3891,4666252.069,,,535,,no
94,pt0194,194,42.02702389,2.371301839,447954.6393,4652967.833,,,,,yes
95,pt0196,196,42.08222446,2.825357256,485555.1359,4658920.332,,,,,yes
96,pt0198,198,42.01180005,2.338139685,445196.3017,4651298.23,,,580,,no
97,pt0200,200,42.1447813,2.385072014,449188.6324,4666034.295,,,534,,no
98,pt0202,202,42.07651705,2.336590111,445123.7139,4658484.784,,,,,yes
99,pt0204,204,42.01642172,2.473103337,456374.8277,4651733.778,,,,,yes
100,pt0206,206,42.02284159,2.932488419,494410.8513,4652314.51,,,,,yes
101,pt0208,208,42.14295642,2.556386092,463343.2595,4665743.929,,,619,,no
102,pt0210,210,42.19341294,2.314141421,443371.0202,4671478.654,,,,,yes
103,pt0212,212,42.04284614,2.395703596,449987.0986,4654710.028,,,457,,no
104,pt0214,214,42.12069174,2.765538224,480619.1634,4663203.228,,,412,,no
105,pt0216,216,42.13590017,2.317525471,443599.3694,4665090.606,,,480,,no
106,pt0218,218,42.03333839,2.45895465,455215.237,4653619.341,,,,,yes
107,pt0220,220,42.00496661,2.190075503,432928.9583,4650644.907,,,,,yes
108,pt0222,222,42.09085026,2.371220439,448000.0014,4660054.568,,,,,yes
109,pt0224,224,42.07382337,2.602497354,467117.8268,4658049.235,,,,,yes
110,pt0226,226,42.11854166,2.68034679,473576.2575,4662987.34,,,,,yes
111,pt0228,228,42.1180253,2.183368789,432493.4313,4663203.228,,,,,yes
112,pt0230,230,42.10269848,2.236238457,436848.7011,4661461.033,,,,,yes
113,pt0232,232,42.10816131,2.841409479,486888.1741,4661797.532,,,,,yes
114,pt0234,234,42.17589518,2.676770934,473304.7706,4669356.522,,,,,yes
115,pt0236,236,41.98407617,2.780060261,481780.5687,4648031.614,,,439,,no
116,pt0238,238,41.98535623,2.289342505,441131.3832,4648394.572,,,597,,no
117,pt0240,240,41.98792765,2.282303464,440550.6805,4648684.937,,,,6,no
118,pt0242,242,41.98403762,2.760782709,480183.6364,4648031.614,EDAR SANT GREGORI,ES9171630006010E,,,no
119,pt0244,244,41.99081434,2.223555981,435687.2958,4649047.895,,,474,,no
120,pt0246,246,42.02148049,2.591425514,466174.1849,4652241.919,,,448,,no
121,pt0248,248,42.00370225,2.196227177,433437.0731,4650499.724,,,,,yes
122,pt0250,250,42.01672769,2.760660239,480183.6364,4651661.187,,,,,yes
123,pt0252,252,42.00569012,2.417092581,451729.2065,4650572.315,,,581,,no
124,pt0254,254,41.99003465,2.822980451,485337.3724,4648684.937,,,416,,no
125,pt0256,256,41.9749998,2.82477436,485482.548,4647015.334,,,,,yes
126,pt0258,258,41.97174758,2.836172447,486426.1899,4646652.377,,,,,yes
127,pt0260,260,41.9665281,2.844069989,487079.4803,4646071.645,EDAR QUART,ES9117142000601E,,,no
128,pt0262,262,41.96080844,2.630354631,469368.0495,4645490.913,,,,,yes
129,pt0264,264,41.98405414,2.290233238,441203.971,4648249.389,,,,,yes
130,pt0266,266,41.96452884,2.422723853,452164.7335,4645999.054,,,458,,no
131,pt0268,268,41.80608175,2.709889932,475900.9543,4628286.739,,,375,,no
132,pt0270,270,41.76450159,2.583454071,465375.7188,4623713.477,,,,,yes
133,pt0272,272,41.77037322,2.579922717,465085.3675,4624366.801,,,351,,no
134,pt0274,274,41.90633599,2.81621029,484756.6697,4639393.231,,,,,yes
135,pt0276,276,41.96466608,3.0385451,503193.9789,4645853.871,,,,,yes
136,pt0278,278,41.81166713,3.051561828,504282.7963,4628867.471,,,383,,no
137,pt0280,280,41.89849021,2.816232788,484756.6697,4638522.134,,,424,,no
138,pt0282,282,41.89784057,2.818859888,484974.4332,4638449.542,,,426,,no
139,pt0284,284,41.89195484,2.818001519,484901.8454,4637796.219,,,434,,no
140,pt0286,286,41.95159289,3.028027447,502322.9249,4644402.042,,,,,yes
141,pt0288,288,41.81232455,3.042823206,503556.918,4628940.062,,,,,yes
142,pt0290,290,41.88866421,2.804886548,483813.0279,4637433.262,,,427,,no
143,pt0292,292,41.83805441,2.685266198,473868.4951,4631843.72,,,,,yes
144,pt0294,294,41.85955537,2.658924109,471690.8601,4634239.238,,,,,yes
145,pt0296,296,41.88210616,2.793533262,482869.3861,4636707.348,,,,,yes
146,pt0298,298,41.8146106,2.522827488,460367.1585,4629303.019,EDAR ARB?‹CIES,ES9170090001010E,348,,no
147,pt0300,300,41.97497465,2.809004009,484175.9671,4647015.334,,,436,,no
148,pt0302,302,41.86588462,2.881049813,490128.1692,4634892.561,,,432,,no
149,pt0304,304,41.88646146,2.262442256,438808.5726,4637433.262,EDAR TARADELL,ES9082780005010E,,,no
150,pt0306,306,41.94756159,2.839737421,486716.5412,4643966.493,,,417,,no
151,pt0308,308,41.90224792,2.732208646,477788.2379,4638957.683,,,422,,no
152,pt0310,310,41.95451424,2.271292453,439607.0387,4644982.773,EDAR VIC,ES9082980001010E,616,,no
153,pt0312,312,41.863256,3.131192579,510888.289,4634602.195,,,385,,no
154,pt0314,314,41.7925554,2.806925576,483958.2036,4626762.319,,,369,,no
155,pt0316,316,41.87206735,2.260858321,438663.3969,4635836.25,,,,,yes
156,pt0318,318,41.96641884,2.293057057,441421.7345,4646289.419,,,464,,no
157,pt0320,320,41.82800618,2.935315894,494628.6148,4630682.257,,,,,yes
158,pt0322,322,41.78914756,2.73704786,478151.1771,4626399.361,EDAR MA?ÁANET DE LA SELVA,ES9171030006010E,373,,no
159,pt0324,324,41.96369429,3.093955579,507785.5994,4645749.525,,,393,,no
160,pt0326,326,41.92219956,2.713556268,476248.5261,4641177.857,,,420,,no
161,pt0328,328,41.9626245,3.14103184,511686.7551,4645636.096,,,394,,no
162,pt0330,330,41.79847186,2.827003521,485627.7237,4627415.642,,,368,,no
163,pt0332,332,41.93362252,2.185791299,432498.8925,4642726.977,,,,,yes
164,pt0334,334,41.77411908,2.393865767,449624.1594,4624874.941,,,337,,no
165,pt0336,336,41.87355932,2.405173552,450640.3891,4635908.842,,,459,,no
166,pt0338,338,41.84660289,2.512097299,459496.1045,4632860.001,,,350,,no
167,pt0340,340,41.96506126,2.399067207,450204.8621,4646071.645,,,454,,no
168,pt0342,342,41.96994153,2.230817981,436267.9985,4646724.968,,,465,,no
169,pt0344,344,41.78354112,2.927498889,493975.3243,4625746.038,,,379,,no
170,pt0346,346,41.94559965,2.309925895,442800.9033,4643966.493,EDAR FOLGUEROLES,ES9080830001010E,,,no
171,pt0348,348,41.78399441,2.406875635,450712.9769,4625963.813,,,,,yes
172,pt0350,350,41.76433329,2.751121399,479312.5824,4623640.886,EDAR PANTANS DE MONTBARBAT,ES9117103001000E,,,no
173,pt0352,352,41.79977004,2.423331228,452092.1457,4627706.007,,,,,yes
174,pt0354,354,41.80601397,2.899511029,491652.5137,4628243.423,,,378,,no
175,pt0356,356,41.82248998,2.442882385,453732.7537,4630217.795,,,,,yes
176,pt0358,358,41.83360034,2.390682295,449406.3959,4631480.763,,,,,yes
177,pt0360,360,41.80537305,2.688921471,474158.8464,4628214.148,,,,,yes
178,pt0362,362,41.84548247,2.296138732,441566.9102,4632860.001,,,,20,no
179,pt0364,364,41.89947703,2.492442854,457899.1722,4638739.908,,,,,yes
180,pt0366,366,41.90557706,3.162602372,513486.2333,4639305.422,,,,,yes
181,pt0368,368,41.93758462,2.791603168,482724.2105,4642867.352,,,437,,no
182,pt0370,370,41.94936674,2.86099818,488479.0772,4644163.838,,,,,yes
183,pt0372,372,41.97316147,2.950624934,495909.1566,4646797.56,,,,,yes
184,pt0374,374,41.77458983,2.66985544,472561.9141,4624802.349,,,364,,no
185,pt0376,376,41.54636926,2.247173579,437211.6403,4599685.706,,,,,yes
186,pt0378,378,41.5509856,2.253212659,437719.7551,4600193.847,,,,,yes
187,pt0380,380,41.61500665,2.244633487,437066.4646,4607307.809,,,307,,no
188,pt0382,382,41.63069769,2.244450333,437066.4646,4609050.004,EDAR SANTA EUL?«LIA DE RON?ÁANA,ES9081070012010E,,,no
189,pt0384,384,41.62181722,2.287249148,440623.2684,4608033.724,,,,,yes
190,pt0386,386,41.68042905,2.488935094,457463.6452,4614421.771,,,,,yes
191,pt0388,388,41.65781378,2.29295509,441131.3832,4612026.254,,,,,yes
192,pt0390,390,41.68422036,2.460123319,455068.2468,4614857.32,EDAR SANTA MARIA DE PALAUTORDERA,ES9082590005010E,,,no
193,pt0392,392,41.71654253,2.524426202,460439.7463,4618414.301,,,344,,no
194,pt0394,394,41.71849694,2.176230063,431477.2016,4618849.85,EDAR SANT QUIRZE SAFAJA,ES9082390001010E,311,,no
195,pt0396,396,41.71979873,2.272205036,439461.8631,4618922.442,,,313,,no
196,pt0398,398,41.72653844,2.572353647,464432.077,4619503.173,EDAR RIELLS I VIABREA,ES9171460006010E,356,,no
197,pt0400,400,41.72760247,2.511253211,459350.9288,4619648.356,,,343,,no
198,pt0402,402,41.72456536,2.420513318,451801.7944,4619357.99,,,339,,no
199,pt0404,404,41.73758365,2.409048659,450858.1526,4620809.819,,,,,yes
200,pt0406,406,41.74108827,2.619396201,468351.8199,4621100.185,,,352,,no
201,pt0408,408,41.73829741,2.569656921,464214.3135,4620809.819,EDAR BREDA,ES9170270002010E,,,no
202,pt0410,410,41.74605147,2.402859942,450350.0377,4621753.508,,,338,,no
203,pt0412,412,41.73956534,2.559173358,463343.2595,4620955.002,,,614,,no
204,pt0414,414,41.74845656,2.160132477,430170.6207,4622189.057,,,,,yes
205,pt0416,416,41.75256213,2.397561012,449914.5108,4622479.423,,,,,yes
206,pt0418,418,41.75673284,2.605333255,467190.4146,4622842.38,,,,,yes
207,pt0420,420,41.76688982,2.524927856,460512.3341,4624003.843,,,,25,no
208,pt0422,422,41.74386063,2.491051346,457681.4087,4621463.142,,,,,yes
209,pt0424,424,41.54714126,2.26544146,438735.9847,4599758.298,,,,,yes
210,pt0426,426,41.55574519,2.281882436,440115.1535,4600701.987,,,316,,no
211,pt0428,428,41.58867362,2.320707431,443381.6059,4604331.559,,,609,,no
212,pt0430,430,41.60858369,2.080932475,423419.9524,4606727.077,,,606,,no
213,pt0432,432,41.62426683,2.37087309,447591.7002,4608251.498,,,,,yes
214,pt0434,434,41.60997605,2.178483358,431549.7895,4606799.669,EDAR CALDES DE MONTBUI,ES9080330001010E,,,no
215,pt0436,436,41.61898099,2.072943284,422766.6619,4607888.541,,,,,yes
216,pt0438,438,41.63926395,2.159808689,430025.445,4610066.284,,,302,,no
217,pt0440,440,41.60309214,2.608884134,467408.1781,4605783.389,,,329,,no
218,pt0442,442,41.5384686,2.061911202,421750.4322,4598959.792,,,124,,no
219,pt0444,444,41.5930646,2.405143025,450422.6256,4604767.108,,,326,,no
220,pt0446,446,41.68498869,2.355454792,446357.707,4615002.503,EDAR C?«NOVES I SAMAL?‹S,ES9080420001010E,,,no
221,pt0448,448,41.73057886,2.924940053,493757.5608,4619866.13,,,377,,no
222,pt0450,450,41.67385177,2.480266775,456737.7669,4613695.857,,,334,,no
223,pt0452,452,41.58626942,2.155271042,429589.918,4604186.377,,,299,,no
224,pt0454,454,41.5508618,2.058250562,421460.0809,4600339.03,,,125,,no
225,pt0456,456,41.59836641,2.419030612,451584.0309,4605347.84,,,,,yes
226,pt0458,458,41.57161619,2.209442417,434090.3636,4602516.773,,,305,,no
227,pt0460,460,41.53525492,2.153324677,429372.1545,4598524.243,,,,,yes
228,pt0462,462,41.60703488,2.134093162,427847.8101,4606509.303,,,300,,no
229,pt0464,464,41.70848117,2.34736768,445704.4165,4617615.795,,,,,yes
230,pt0466,466,41.68356835,2.055445744,421387.4931,4615075.095,,,,,yes
231,pt0468,468,41.62330003,2.123419427,426976.7561,4608324.089,,,,,yes
232,pt0470,470,41.59255156,2.039355292,419935.7365,4604984.883,EDAR MATADEPERA,ES9081200001100E,123,,no
233,pt0472,472,41.5900546,2.20376584,433635.9789,4604568.192,,,,,yes
234,pt0474,474,41.62982446,2.121588175,426831.5804,4609050.004,,,,,yes
235,pt0476,476,41.69321606,2.578680522,464940.1918,4615801.009,,,,,yes
236,pt0478,478,41.65715003,2.326090996,443889.7208,4611930.461,,,,,yes
237,pt0480,480,41.48780319,2.192202051,432566.0191,4593225.067,,,296,,no
238,pt0482,482,41.48776028,2.186115884,432057.9043,4593225.067,,,,,yes
239,pt0484,484,41.50231748,2.120704448,426613.8169,4594894.671,,,128,,no
240,pt0486,486,41.51203051,2.108395094,425597.5873,4595983.542,,,,,yes
241,pt0488,488,41.48159907,2.147937376,428864.0397,4592571.744,,,288,,no
242,pt0490,490,41.47469026,2.099344152,424799.1212,4591845.83,,,285,,no
243,pt0492,492,41.77121368,2.467254667,455721.5373,4624511.983,,,,,yes
244,pt0494,494,41.78094676,2.451451395,454414.9563,4625600.855,,,,,yes
245,pt0496,496,41.46162053,2.18818118,432203.0799,4590321.409,,,289,,no
246,pt0498,498,41.47260038,2.086519643,423725.8686,4591625.039,,,286,,no
247,pt0500,500,41.52562371,2.090807836,424145.8307,4597507.963,,,126,,no
248,pt0502,502,41.56823531,2.105010899,425379.8238,4602226.407,,,,,yes
249,pt0504,504,41.60135735,2.076679779,423057.0132,4605928.571,EDAR CASTELLAR DEL VALL?ÍS,ES9080510004010E,293,,no
250,pt0506,506,41.64434296,2.056018884,421387.4931,4610719.607,,,,,yes
251,pt0508,508,41.67377634,2.057332975,421532.6688,4613986.223,EDAR SANT LLOREN?Á SAVALL,ES9082230001010E,,,no
252,pt0510,510,41.52101708,2.173519676,431041.6746,4596927.231,,,298,,no
253,pt0512,512,41.4923859,2.193014708,432638.6069,4593733.207,,,607,,no
254,pt0514,514,41.53181179,2.221238805,435034.0054,4598088.695,,,303,,no
255,pt0516,516,41.54301405,2.234158449,436122.8228,4599322.749,EDAR MONTORN?ÍS DEL VALL?ÍS,ES9081360001010E,304,,no
256,pt0518,518,41.52249715,2.197860659,433074.1339,4597072.414,,,,,yes
257,pt0520,520,41.57464666,2.17544843,431259.4381,4602879.73,,,,,yes
258,pt0522,522,41.64315468,2.155400075,429662.5058,4610501.833,,,,,yes
259,pt0524,524,41.58624535,2.245839677,437139.0525,4604113.785,,,306,,no
260,pt0526,526,41.65220354,2.233738211,436195.4107,4611445.522,,,,,yes
261,pt0528,528,41.69248801,2.196624464,433146.7217,4615946.192,EDAR SANT FELIU DE CODINES,ES9082100001010E,,,no
262,pt0530,530,41.70355936,2.190379645,432638.6069,4617180.247,,,,,yes
263,pt0532,532,41.73076649,2.155126169,429735.0937,4620229.088,,,310,,no
264,pt0534,534,41.56570719,2.307018829,442220.2006,4601790.859,EDAR VILANOVA DEL VALL?ÍS,ES9081810001010E,317,,no
265,pt0536,536,41.59858236,2.338023895,444833.3626,4605420.431,,,610,,no
266,pt0538,538,41.61636342,2.360494806,446720.6462,4607380.401,"EDAR ROCA DEL VALL?ÍS, LA",ES9080460001010E,319,,no
267,pt0540,540,41.6555773,2.357491686,446502.8827,4611735.888,,,,,yes
268,pt0542,542,41.63219734,2.386482472,448898.2811,4609122.595,,,611,,no
269,pt0544,544,41.64675323,2.419467788,451656.6187,4610719.607,,,325,,no
270,pt0546,546,41.66044786,2.412369982,451075.9161,4612244.028,EDAR SANT ANTONI DE VILAMAJOR,ES9081980007010E,324,,no
271,pt0548,548,41.56816495,2.394924161,449551.5716,4602008.633,,,,,yes
272,pt0550,550,41.6031098,2.45296023,454414.9563,4605855.98,,,328,,no
273,pt0552,552,41.6142044,2.607945779,467335.5902,4607017.443,,,,,yes
274,pt0554,554,41.70799446,2.705096337,475465.4273,4617398.021,,,361,,no
275,pt0556,556,41.77190706,2.647161724,470674.6305,4624511.983,,,,,yes
276,pt0558,558,41.80486476,2.748343168,479094.8189,4628141.556,EDAR SILS-VIDRERES,ES9171930002010E,366,,no
277,pt0560,560,41.82585837,2.783224898,481998.3322,4630464.483,EDAR CALDES DE MALAVELLA,ES9170330001010E,367,,no
278,pt0562,562,41.81007348,2.532473852,461165.6246,4628794.879,,,349,,no
279,pt0564,564,41.81971374,2.493073206,457899.1722,4629883.751,,,,26,no
280,pt0566,566,41.73060964,2.614221236,467916.2929,4619938.722,,,353,,no
281,pt0568,568,41.72730188,2.602895153,466972.6511,4619575.765,,,613,,no
282,pt0570,570,41.73565909,2.563564429,463706.1987,4620519.454,,,357,,no
283,pt0572,572,41.71596309,2.542755178,461964.0907,4618341.71,,,346,,no
284,pt0574,574,41.69753433,2.513225643,459496.1045,4616309.149,,,612,,no
285,pt0576,576,41.68437894,2.495009081,457971.76,4614857.32,,,341,,no
286,pt0578,578,41.67968429,2.468882369,455794.1251,4614349.18,,,335,,no
287,pt0580,580,41.76231368,2.386991042,449043.4568,4623568.295,,,,,yes
288,pt0582,582,41.6627408,2.481228018,456810.3547,4612461.802,,,,,yes
289,pt0584,584,41.74167244,2.896992538,491434.7502,4621100.185,,,,,yes
290,pt0586,586,41.82605134,2.948429385,495717.4323,4630464.483,,,381,,no
291,pt0588,588,41.84762981,3.046344324,503847.2693,4632860.001,,,,,yes
292,pt0590,590,41.86372665,3.0090923,500754.6072,4634646.171,,,,,yes
293,pt0592,592,41.94430326,3.152375746,512630.3969,4643603.536,,,395,,no
294,pt0594,594,41.98489946,3.097267451,508057.3636,4648104.206,EDAR PERATALLADA,ES9179020202010E,,,no
295,pt0596,596,41.99791081,3.156009358,512920.7482,4649556.035,,,,,yes
296,pt0598,598,42.01014656,3.006590676,500545.7374,4650902.808,,,,,yes
297,pt0600,600,41.98101555,3.02278304,501887.3979,4647668.657,,,390,,no
298,pt0602,602,42.07320412,2.996491443,499709.763,4657904.052,,,398,,no
299,pt0604,604,42.0849706,2.978937862,498258.0063,4659210.698,,,397,,no
300,pt0606,606,42.06731788,2.978066295,498185.4185,4657250.729,,,399,,no
301,pt0608,608,42.0967073,2.912220539,492741.3312,4660517.344,,,401,,no
302,pt0610,610,42.05423456,2.953508543,496152.9592,4655798.9,EDAR FLA?Á?«,ES9170670003010E,402,,no
303,pt0612,612,42.05879282,2.920168348,493394.6217,4656307.04,,,404,,no
304,pt0614,614,42.05354028,2.892981301,491144.3989,4655726.308,,,405,,no
305,pt0616,616,42.05025734,2.878952117,489982.9936,4655363.351,,,,,yes
306,pt0618,618,42.0554524,2.849116096,487515.0073,4655944.083,,,409,,no
307,pt0620,620,42.10504839,2.79017771,482651.6226,4661461.033,,,411,,no
308,pt0622,622,41.99002919,2.819475103,485047.0211,4648684.937,,,,,yes
309,pt0624,624,41.98606043,2.792321439,482796.7983,4648249.389,,,438,,no
310,pt0626,626,41.93968736,2.82049281,485119.6089,4643095.395,,,418,,no
311,pt0628,628,41.90829177,2.812703792,484466.3184,4639611.006,EDAR RIUDELLOTS DE LA SELVA,ES9171500001010E,425,,no
312,pt0630,630,41.91752488,2.870449786,489257.1153,4640627.286,,,419,,no
313,pt0632,632,41.87367182,2.833798888,486208.4264,4635763.659,,,421,,no
314,pt0634,634,41.8711312,2.897659677,491507.338,4635473.293,,,,27,no
315,pt0636,636,41.84493653,2.858355306,488240.8856,4632569.635,,,430,,no
316,pt0638,638,41.81686303,2.896872142,491434.7502,4629448.202,,,431,,no
317,pt0640,640,41.87625049,2.810173018,484248.5549,4636054.025,,,428,,no
318,pt0642,642,41.83510015,2.836521388,486426.1899,4631480.763,,,429,,no
319,pt0644,644,41.88593825,2.748025261,479094.8189,4637142.896,EDAR VILOB?Ï D'ONYAR,ES9172330003010E,,,no
320,pt0646,646,41.95011809,2.802071877,483595.2644,4644256.859,,,435,,no
321,pt0648,648,41.97226548,2.759074569,480038.4607,4646724.968,EDAR BESCAN?Ù,ES9170200001010E,,,no
322,pt0650,650,41.99184734,2.744102527,478804.4676,4648902.712,,,440,,no
323,pt0652,652,42.05625077,2.626292681,469077.6982,4656089.266,,,,,yes
324,pt0654,654,41.97093916,2.750318779,479312.5824,4646579.785,,,,,yes
325,pt0656,656,41.97402206,2.675836483,473142.6167,4646942.742,,,443,,no
